2025-06-08 23:33:21,094 - INFO - ✅ Week 10 schedule saved to: D:\code\newproject\data\number.10.json
2025-06-08 23:33:22,467 - INFO - ✅ Week 11 schedule saved to: D:\code\newproject\data\number.11.json
2025-06-08 23:33:23,828 - INFO - ✅ Week 12 schedule saved to: D:\code\newproject\data\number.12.json
2025-06-08 23:33:25,232 - INFO - ✅ Week 13 schedule saved to: D:\code\newproject\data\number.13.json
2025-06-08 23:33:26,585 - INFO - ✅ Week 14 schedule saved to: D:\code\newproject\data\number.14.json
2025-06-08 23:33:28,072 - INFO - ✅ Week 15 schedule saved to: D:\code\newproject\data\number.15.json
2025-06-08 23:33:29,452 - INFO - ✅ Week 16 schedule saved to: D:\code\newproject\data\number.16.json
2025-06-08 23:33:30,834 - INFO - ✅ Week 17 schedule saved to: D:\code\newproject\data\number.17.json
2025-06-08 23:33:32,155 - INFO - ✅ Week 18 schedule saved to: D:\code\newproject\data\number.18.json
2025-06-08 23:33:33,523 - INFO - ✅ Week 19 schedule saved to: D:\code\newproject\data\number.19.json
2025-06-08 23:33:34,884 - INFO - ✅ Week 20 schedule saved to: D:\code\newproject\data\number.20.json
2025-06-08 23:38:56,600 - INFO - 程序启动
2025-06-08 23:38:56,600 - INFO - 当前工作目录: D:\code\newproject
2025-06-08 23:38:56,600 - INFO - Python版本: 3.8.6 (tags/v3.8.6:db45529, Sep 23 2020, 15:52:53) [MSC v.1927 64 bit (AMD64)]
2025-06-08 23:38:56,600 - INFO - ✅ 已设置目录权限: D:\code\newproject\data
2025-06-08 23:38:56,601 - INFO - ✅ 写入权限测试通过
2025-06-08 23:38:56,602 - INFO - 以直接模式启动爬虫
2025-06-08 23:38:56,602 - INFO - 开始运行爬虫，用户名: 20245224
2025-06-08 23:38:56,602 - INFO - ====== WebDriver manager ======
2025-06-08 23:38:57,536 - INFO - Get LATEST chromedriver version for google-chrome
2025-06-08 23:38:58,950 - INFO - Get LATEST chromedriver version for google-chrome
2025-06-08 23:38:59,255 - INFO - Driver [C:\Users\Lenovo\.wdm\drivers\chromedriver\win64\137.0.7151.68\chromedriver-win32/chromedriver.exe] found in cache
2025-06-08 23:39:14,796 - INFO - ✅ Week 1 schedule saved to: D:\code\newproject\data\number.1.json
2025-06-08 23:39:16,624 - INFO - ✅ Week 2 schedule saved to: D:\code\newproject\data\number.2.json
2025-06-08 23:39:18,899 - INFO - ✅ Week 3 schedule saved to: D:\code\newproject\data\number.3.json
2025-06-08 23:39:21,230 - INFO - ✅ Week 4 schedule saved to: D:\code\newproject\data\number.4.json
2025-06-08 23:39:24,422 - INFO - ✅ Week 5 schedule saved to: D:\code\newproject\data\number.5.json
2025-06-08 23:39:26,594 - INFO - ✅ Week 6 schedule saved to: D:\code\newproject\data\number.6.json
2025-06-08 23:39:29,014 - INFO - ✅ Week 7 schedule saved to: D:\code\newproject\data\number.7.json
2025-06-08 23:39:30,896 - INFO - ✅ Week 8 schedule saved to: D:\code\newproject\data\number.8.json
2025-06-08 23:39:33,208 - INFO - ✅ Week 9 schedule saved to: D:\code\newproject\data\number.9.json
2025-06-08 23:39:35,160 - INFO - ✅ Week 10 schedule saved to: D:\code\newproject\data\number.10.json
2025-06-08 23:39:37,340 - INFO - ✅ Week 11 schedule saved to: D:\code\newproject\data\number.11.json
2025-06-08 23:39:39,334 - INFO - ✅ Week 12 schedule saved to: D:\code\newproject\data\number.12.json
2025-06-08 23:39:41,303 - INFO - ✅ Week 13 schedule saved to: D:\code\newproject\data\number.13.json
2025-06-08 23:39:43,213 - INFO - ✅ Week 14 schedule saved to: D:\code\newproject\data\number.14.json
2025-06-08 23:39:45,154 - INFO - ✅ Week 15 schedule saved to: D:\code\newproject\data\number.15.json
2025-06-08 23:39:47,108 - INFO - ✅ Week 16 schedule saved to: D:\code\newproject\data\number.16.json
2025-06-08 23:39:48,852 - INFO - ✅ Week 17 schedule saved to: D:\code\newproject\data\number.17.json
2025-06-08 23:39:50,762 - INFO - ✅ Week 18 schedule saved to: D:\code\newproject\data\number.18.json
2025-06-08 23:39:52,814 - INFO - ✅ Week 19 schedule saved to: D:\code\newproject\data\number.19.json
2025-06-08 23:39:54,688 - INFO - ✅ Week 20 schedule saved to: D:\code\newproject\data\number.20.json
2025-06-09 21:36:36,986 - INFO - 程序启动
2025-06-09 21:36:36,986 - INFO - 当前工作目录: D:\code\newproject
2025-06-09 21:36:36,987 - INFO - Python版本: 3.8.6 (tags/v3.8.6:db45529, Sep 23 2020, 15:52:53) [MSC v.1927 64 bit (AMD64)]
2025-06-09 21:36:36,988 - INFO - ✅ 已设置目录权限: D:\code\newproject\data
2025-06-09 21:36:36,990 - INFO - ✅ 写入权限测试通过
2025-06-09 21:36:36,991 - INFO - 以直接模式启动爬虫
2025-06-09 21:36:36,991 - INFO - 开始运行爬虫，用户名: 20245224
2025-06-09 21:36:36,991 - INFO - ====== WebDriver manager ======
2025-06-09 21:36:37,971 - INFO - Get LATEST chromedriver version for google-chrome
2025-06-09 21:36:38,044 - ERROR - Driver initialization failed: Could not reach host. Are you offline?
2025-06-09 21:36:38,054 - ERROR - Spider failed: Could not reach host. Are you offline?
2025-06-09 21:37:17,279 - INFO - 程序启动
2025-06-09 21:37:17,279 - INFO - 当前工作目录: D:\code\newproject
2025-06-09 21:37:17,279 - INFO - Python版本: 3.8.6 (tags/v3.8.6:db45529, Sep 23 2020, 15:52:53) [MSC v.1927 64 bit (AMD64)]
2025-06-09 21:37:17,281 - INFO - ✅ 已设置目录权限: D:\code\newproject\data
2025-06-09 21:37:17,283 - INFO - ✅ 写入权限测试通过
